eta,g_Popt,g_Palg,g_Pstar,g_mixture,G_Popt,G_Palg,G_Pstar,G_mixture
7.016298457690705037e-01,-1.182725390636554241e-01,-3.192757494498725812e-01,-4.119133217797688040e-01,-1.748015458264950972e-01,1.491889450340444512e-02,4.022104303030604733e-02,4.962299826418625770e-02,2.159980748165302167e-02
7.019924968736974691e-01,-1.181816150156300704e-01,-3.188525980278389405e-01,-4.112377630021266661e-01,-1.745980733092868942e-01,1.487601932331916732e-02,4.010533405525273931e-02,4.947373993910075818e-02,2.153645240273505124e-02
7.023551479783243234e-01,-1.180900391468919786e-01,-3.184294666278075780e-01,-4.105627509083387139e-01,-1.743941796963770496e-01,1.483317723513211117e-02,3.998977853289964468e-02,4.932472650702446337e-02,2.147317118970559768e-02
7.027177990829512888e-01,-1.179978167114905663e-01,-3.180063519564506613e-01,-4.098882828130767653e-01,-1.741898687133991430e-01,1.479036847427406265e-02,3.987437645658276075e-02,4.917595777018868297e-02,2.140996399459993427e-02
7.030804501875782542e-01,-1.179049529773474880e-01,-3.175832508239082586e-01,-4.092143560654011303e-01,-1.739851441038089419e-01,1.474759327426800048e-02,3.975912782081392205e-02,4.902743353179261909e-02,2.134683096809908420e-02
7.034431012922051085e-01,-1.178114532600504916e-01,-3.171601599005158256e-01,-4.085409680818621325e-01,-1.737800096625443658e-01,1.470485186671766087e-02,3.964403262128701755e-02,4.887915359598427045e-02,2.128377225951694207e-02
7.038057523968320739e-01,-1.177173228735921562e-01,-3.167370758265268815e-01,-4.078681162696060625e-01,-1.735744691814455898e-01,1.466214448129954384e-02,3.952909085490885488e-02,4.873111776785044036e-02,2.122078801679205817e-02
7.041684035014590393e-01,-1.176225671211625912e-01,-3.163139952327853610e-01,-4.071957980266651678e-01,-1.733685264418745042e-01,1.461947134576480067e-02,3.941430251980637678e-02,4.858332585341984533e-02,2.115787838648941488e-02
7.045310546060858936e-01,-1.175271913138611346e-01,-3.158909147454536104e-01,-4.065240108412135900e-01,-1.731621852489333424e-01,1.457683268594023307e-02,3.929966761532932562e-02,4.843577765964846016e-02,2.109504351379842824e-02
7.048937057107128590e-01,-1.174312007694471305e-01,-3.154678311139356151e-01,-4.058527522140260579e-01,-1.729554494155280953e-01,1.453422872572507352e-02,3.918518614202837202e-02,4.828847299440086616e-02,2.103228354252739685e-02
7.052563568153398244e-01,-1.173346008110893735e-01,-3.150447410243584212e-01,-4.051820196123188111e-01,-1.727483227524717613e-01,1.449165968708920893e-02,3.907085810164478978e-02,4.814141166645402592e-02,2.096959861510216960e-02
7.056190079199666787e-01,-1.172373967661217709e-01,-3.146216410899456140e-01,-4.045118105963323440e-01,-1.725408090918498782e-01,1.444912579007129327e-02,3.895668349713476974e-02,4.799459348548662518e-02,2.090698887256259297e-02
7.059816590245936441e-01,-1.171395939648025575e-01,-3.141985279230248285e-01,-4.038421227603978814e-01,-1.723329122746712905e-01,1.440662725277741529e-02,3.884266233268263147e-02,4.784801826205598019e-02,2.084445445455740398e-02
7.063443101292206094e-01,-1.170411977390777292e-01,-3.137753981367399359e-01,-4.031729536610821896e-01,-1.721246361360377897e-01,1.436416429138054340e-02,3.872879461370137832e-02,4.770168580759848176e-02,2.078199549934334200e-02
7.067069612338474638e-01,-1.169422134278794712e-01,-3.133522484106618933e-01,-4.025043009304829500e-01,-1.719159845312334678e-01,1.432173712011852729e-02,3.861508034682015200e-02,4.755559593442337807e-02,2.071961214378248428e-02
7.070696123384744292e-01,-1.168426464136194109e-01,-3.129290755076270525e-01,-4.018361622558952462e-01,-1.717069613612767220e-01,1.427934595128521611e-02,3.850151953985703202e-02,4.740974845568812768e-02,2.065730452333092160e-02
7.074322634431013945e-01,-1.167425020387899970e-01,-3.125058760603938168e-01,-4.011685353025116196e-01,-1.714975704906978038e-01,1.423699099522990341e-02,3.838811220182780648e-02,4.726414318539307047e-02,2.059507277203631581e-02
7.077949145477282489e-01,-1.166417856321371183e-01,-3.120826467038917418e-01,-4.005014177737147296e-01,-1.712878157802779633e-01,1.419467246036665298e-02,3.827485834296895373e-02,4.711877993837854106e-02,2.053291702254567141e-02
7.081575656523552142e-01,-1.165405025176764475e-01,-3.116593840820431893e-01,-3.998348074512345640e-01,-1.710777011020616634e-01,1.415239055317818462e-02,3.816175797473553288e-02,4.697365853030310845e-02,2.047083740610378122e-02
7.085202167569821796e-01,-1.164386580134919580e-01,-3.112360848654160961e-01,-3.991687021195551299e-01,-1.708672303238345513e-01,1.411014547821731746e-02,3.804881110979507763e-02,4.682877877762980923e-02,2.040883405255211613e-02
7.088828678616090340e-01,-1.163362574305382147e-01,-3.108127458793590314e-01,-3.985030995599960768e-01,-1.706564073070149234e-01,1.406793743810974551e-02,3.793601776199440057e-02,4.668414049762548146e-02,2.034690709033060152e-02
7.092455189662359993e-01,-1.162333060714533239e-01,-3.103893638460097915e-01,-3.978379976511394744e-01,-1.704452359250305804e-01,1.402576663355648012e-02,3.782337794635015626e-02,4.653974350834366724e-02,2.028505664647650697e-02
7.096081700708629647e-01,-1.161298092293767681e-01,-3.099659354624473284e-01,-3.971733942947048845e-01,-1.702337200480927848e-01,1.398363326333729173e-02,3.771089167907248907e-02,4.639558762860351848e-02,2.022328284662311404e-02
7.099708211754898191e-01,-1.160257721867758995e-01,-3.095424574425642561e-01,-3.965092873678213170e-01,-1.700218635330623673e-01,1.394153752431437354e-02,3.759855897756614329e-02,4.625167267798935278e-02,2.016158581500260283e-02
7.103334722801167844e-01,-1.159212002340679337e-01,-3.091189265186222723e-01,-3.958456748439549422e-01,-1.698096702617644116e-01,1.389947961143267463e-02,3.748637986042435699e-02,4.610799847683799690e-02,2.009996567444360949e-02
7.106961233847437498e-01,-1.158160986803078440e-01,-3.086953395499820729e-01,-3.951825547394129945e-01,-1.695971441393218093e-01,1.385745971771534801e-02,3.737435434740232765e-02,4.596456484621325167e-02,2.003842254636345466e-02
7.110587744893706041e-01,-1.157104727727178428e-01,-3.082716934201101822e-01,-3.945199250439967997e-01,-1.693842890158245851e-01,1.381547803427141119e-02,3.726248245938990067e-02,4.582137160790322739e-02,1.997695655077258436e-02
7.114214255939975695e-01,-1.156043277403913105e-01,-3.078479849258866086e-01,-3.938577838237431461e-01,-1.691711087414013992e-01,1.377353475031006802e-02,3.715076421842256060e-02,4.567841858441124003e-02,1.991556780628545020e-02
7.117840766986245349e-01,-1.154976687956910109e-01,-3.074242108884046587e-01,-3.931961292065511149e-01,-1.689576071645797484e-01,1.373163005314737006e-02,3.703919964769342155e-02,4.553570559893049818e-02,1.985425643012073138e-02
7.121467278032513892e-01,-1.153905011331273212e-01,-3.070003681544388741e-01,-3.925349593104165979e-01,-1.687437881175644083e-01,1.368976412821243382e-02,3.692778877154356820e-02,4.539323247533522121e-02,1.979302253810422130e-02
7.125093789078783546e-01,-1.152828299282495639e-01,-3.065764536373039029e-01,-3.918742722914250187e-01,-1.685296554245823142e-01,1.364793715905376903e-02,3.681653161544540254e-02,4.525099903817531022e-02,1.973186624467326844e-02
7.128720300125053200e-01,-1.151746603365420007e-01,-3.061524643998403405e-01,-3.912140663887924141e-01,-1.683152129096625593e-01,1.360614932734671712e-02,3.670542820596378597e-02,4.510900511265392154e-02,1.967078766287855274e-02
7.132346811171321743e-01,-1.150659974923362583e-01,-3.057283973913043074e-01,-3.905543398537598687e-01,-1.681004643820671607e-01,1.356440081290088973e-02,3.659447857074948907e-02,4.496725052461081340e-02,1.960978690438675009e-02
7.135973322217591397e-01,-1.149568465077612789e-01,-3.053042495749676011e-01,-3.898950909387843833e-01,-1.678854136333647329e-01,1.352269179366782925e-02,3.648368273855684407e-02,4.482573510051968135e-02,1.954886407948608351e-02
7.139599833263861051e-01,-1.148472125115200804e-01,-3.048800179466084614e-01,-3.892363179936526585e-01,-1.676700644872439749e-01,1.348102244574223008e-02,3.637304073923552927e-02,4.468445866747017270e-02,1.948801929708410263e-02
7.143226344310129594e-01,-1.147371006035950991e-01,-3.044556995406488831e-01,-3.885780193981362984e-01,-1.674544207499746307e-01,1.343939294336415902e-02,3.626255260371791245e-02,4.454342105314523792e-02,1.942725266470479717e-02
7.146852855356399248e-01,-1.146265158228105818e-01,-3.040312915654972414e-01,-3.879201935154632519e-01,-1.672384861752569396e-01,1.339780345893504254e-02,3.615221836397997102e-02,4.440262208581824410e-02,1.936656428850125344e-02
7.150479366402668902e-01,-1.145154631812355106e-01,-3.036067911887929682e-01,-3.872628388019094814e-01,-1.670222645130987615e-01,1.335625416303387603e-02,3.604203805301775532e-02,4.426206159433920817e-02,1.930595427326586844e-02
7.154105877448937445e-01,-1.144039476631615315e-01,-3.031821955484448328e-01,-3.866059537608332874e-01,-1.668057595001433135e-01,1.331474522442721575e-02,3.593201170485982310e-02,4.412173940810970585e-02,1.924542272243390251e-02
7.157732388495207099e-01,-1.142919742240904313e-01,-3.027575018211539071e-01,-3.859495368791250325e-01,-1.665889748466142795e-01,1.327327681007917093e-02,3.582213935456568521e-02,4.398165535707665441e-02,1.918496973809014072e-02
7.161358899541476752e-01,-1.141795477897384892e-01,-3.023327072236428048e-01,-3.852935867153646221e-01,-1.663719142524862082e-01,1.323184908516206182e-02,3.571242103821115066e-02,4.384180927172298681e-02,1.912459542097555421e-02
7.164985410587745296e-01,-1.140666732550448259e-01,-3.019078090852069796e-01,-3.846381018914444283e-01,-1.661545814050693348e-01,1.319046221306763300e-02,3.560285679286123717e-02,4.370220098304278267e-02,1.906429987049151897e-02
7.168611921634014950e-01,-1.139533554832006246e-01,-3.014828048432562912e-01,-3.839830810290691954e-01,-1.659369799660013189e-01,1.314911635541815560e-02,3.549344665652998110e-02,4.356283032252994403e-02,1.900408318470736546e-02
7.172238432680284603e-01,-1.138395993085818958e-01,-3.010576918435308169e-01,-3.833285227850251609e-01,-1.657191135804059190e-01,1.310781167207741849e-02,3.538419066817710679e-02,4.342369712217175604e-02,1.894394546036703986e-02
7.175864943726553147e-01,-1.137254095812056942e-01,-3.006324674727784974e-01,-3.826744258977639035e-01,-1.655009859217584367e-01,1.306654832115328180e-02,3.527508886771757446e-02,4.328480121442823680e-02,1.888388679288754979e-02
7.179491454772822800e-01,-1.136107910791877007e-01,-3.002071291633521266e-01,-3.820207891236815367e-01,-1.652826006089282984e-01,1.302532645900766894e-02,3.516614129600581506e-02,4.314614243221304157e-02,1.882390727636362726e-02
7.183117965819092454e-01,-1.134957485277239275e-01,-2.997816744133197098e-01,-3.813676112232695647e-01,-1.650639612188420369e-01,1.298414624027943720e-02,3.505734799481530217e-02,4.300772060889035409e-02,1.876400700358527018e-02
7.186744476865360998e-01,-1.133802866152961997e-01,-2.993561009040808241e-01,-3.807148910479829507e-01,-1.648450713162910031e-01,1.294300781790047594e-02,3.494870900679414305e-02,4.286953557825756711e-02,1.870418606604773437e-02
7.190370987911630651e-01,-1.132644099927784254e-01,-2.989304062433064679e-01,-3.800626274821925499e-01,-1.646259344420355486e-01,1.290191134310914034e-02,3.484022437544398443e-02,4.273158717452241184e-02,1.864444455395730671e-02
7.193997498957900305e-01,-1.131481232725617403e-01,-2.985045880539198837e-01,-3.794108194005005874e-01,-1.644065541038803868e-01,1.286085696546412915e-02,3.473189414513155882e-02,4.259387523229896111e-02,1.858478255624262943e-02
7.197624010004168849e-01,-1.130314310276856471e-01,-2.980786440094111978e-01,-3.787594657616648597e-01,-1.641869337940555784e-01,1.281984483285858456e-02,3.462371836107669409e-02,4.245639958659430668e-02,1.852520016056291574e-02
7.201250521050438502e-01,-1.129143377909880286e-01,-2.976525718349123384e-01,-3.781085655713143368e-01,-1.639670769813521556e-01,1.277887509153463608e-02,3.451569706933343973e-02,4.231916007278435643e-02,1.846569745331527734e-02
7.204877032096708156e-01,-1.127968480542709262e-01,-2.972263694158976399e-01,-3.774581178268823223e-01,-1.637469870998466970e-01,1.273794788609794448e-02,3.440783031675143100e-02,4.218215652660761705e-02,1.840627451964493844e-02
7.208503543142976699e-01,-1.126789662807847758e-01,-2.968000346753594254e-01,-3.768081215888261504e-01,-1.635266675726940733e-01,1.269706335953035836e-02,3.430011815094080596e-02,4.204538878415409187e-02,1.834693144345389548e-02
7.212130054189246353e-01,-1.125606969282579861e-01,-2.963735654953754128e-01,-3.761585759775298854e-01,-1.633061218301266049e-01,1.265622165319613135e-02,3.419256062027198340e-02,4.190885668184418655e-02,1.828766830740136129e-02
7.215756565235516007e-01,-1.124420443632205835e-01,-2.959469598128983137e-01,-3.755094801198251009e-01,-1.630853532299760822e-01,1.261542290685935264e-02,3.408515777387388646e-02,4.177256005641583059e-02,1.822848519291575542e-02
7.219383076281784550e-01,-1.123230129025336588e-01,-2.955202156205722908e-01,-3.748608331728380261e-01,-1.628643650957990463e-01,1.257466725870992619e-02,3.397790966161307047e-02,4.163649874491848202e-02,1.816938218021402207e-02
7.223009587328054204e-01,-1.122036068177936219e-01,-2.950933310079850713e-01,-3.742126343681695388e-01,-1.626431607289386960e-01,1.253395484538011306e-02,3.387081633406685555e-02,4.150067258469314346e-02,1.811035934831162209e-02
7.226636098374323858e-01,-1.120838303345932374e-01,-2.946663042226005391e-01,-3.735648829579623076e-01,-1.624217433975450042e-01,1.249328580196151783e-02,3.376387784247647517e-02,4.136508141335637490e-02,1.805141677503319109e-02
7.230262609420592401e-01,-1.119636876317917640e-01,-2.942391334378482437e-01,-3.729175782000762052e-01,-1.622001163331323603e-01,1.245266026202185294e-02,3.365709423873242123e-02,4.122972506879452048e-02,1.799255453702452989e-02
7.233889120466862055e-01,-1.118431828408010809e-01,-2.938118168731786994e-01,-3.722707194317502744e-01,-1.619782827441824669e-01,1.241207835762181411e-02,3.355046557537888496e-02,4.109460338914883160e-02,1.793377270976370674e-02
7.237515631513131709e-01,-1.117223200448878018e-01,-2.933843528072321849e-01,-3.716243060224186934e-01,-1.617562458064984998e-01,1.237154021933284387e-02,3.344399190559532720e-02,4.095971621279503871e-02,1.787507136757127135e-02
7.241142142559400252e-01,-1.116011032784880452e-01,-2.929567395844230315e-01,-3.709783373371429160e-01,-1.615340086556122934e-01,1.233104597625422905e-02,3.333767328317338574e-02,4.082506337833846644e-02,1.781645058362335554e-02
7.244768653605669906e-01,-1.114795365522831538e-01,-2.925289757317994788e-01,-3.703328128120964013e-01,-1.613115744215625202e-01,1.229059575602642340e-02,3.323150976247202237e-02,4.069064472460159898e-02,1.775791042995988889e-02
7.248395164651939560e-01,-1.113576238350633130e-01,-2.921010597583817425e-01,-3.696877319262190653e-01,-1.610889462087954360e-01,1.225018968484326010e-02,3.312550139838776886e-02,4.055646009060365209e-02,1.769945097749037188e-02
7.252021675698208103e-01,-1.112353690075504886e-01,-2.916729901817811665e-01,-3.690430941565250311e-01,-1.608661270502715901e-01,1.220982788747493331e-02,3.301964824635605922e-02,4.042250931555324556e-02,1.764107229601163951e-02
7.255648186744477757e-01,-1.111127758985841485e-01,-2.912447655816132741e-01,-3.683988990317148549e-01,-1.606431199470079729e-01,1.216951048729397744e-02,3.291395036233901727e-02,4.028879223883929939e-02,1.758277445422606888e-02
7.259274697790747410e-01,-1.109898482847737622e-01,-2.908163846000042518e-01,-3.677551461329828797e-01,-1.604199278679510066e-01,1.212923760629369685e-02,3.280840780280214197e-02,4.015530870001193797e-02,1.752455751975356968e-02
7.262901208837015954e-01,-1.108665898899170443e-01,-2.903878460075628443e-01,-3.671118350516007212e-01,-1.601965537413430063e-01,1.208900936510737267e-02,3.270302062468033455e-02,4.002205853877183195e-02,1.746642155914490679e-02
7.266527719883285608e-01,-1.107430043844324086e-01,-2.899591486803403395e-01,-3.664689654034600785e-01,-1.599730004570625308e-01,1.204882588302758073e-02,3.259778888533504393e-02,3.988904159496264867e-02,1.740836663789591121e-02
7.270154230929555261e-01,-1.106190953848080749e-01,-2.895302914481245882e-01,-3.658265368672686257e-01,-1.597492708735324118e-01,1.200868727802562042e-02,3.249271264254383063e-02,3.975625770855661933e-02,1.735039282045991449e-02
7.273780741975823805e-01,-1.104948664530662761e-01,-2.891012732030742161e-01,-3.651845491419321021e-01,-1.595253678090835514e-01,1.196859366677116565e-02,3.238779195449748016e-02,3.962370671963877378e-02,1.729250017026107145e-02
7.277407253022093458e-01,-1.103703210973516757e-01,-2.886720929018429249e-01,-3.645430019328046445e-01,-1.593012940397826593e-01,1.192854516465180481e-02,3.228302687977646634e-02,3.949138846840183348e-02,1.723468874970901510e-02
7.281033764068363112e-01,-1.102454628031355188e-01,-2.882427495842179166e-01,-3.639018950094248250e-01,-1.590770523357438737e-01,1.188854188578702953e-02,3.217841747732475000e-02,3.935930279513377705e-02,1.717695862020773845e-02
7.284660275114631656e-01,-1.101202949788420149e-01,-2.878132424603607742e-01,-3.632612281698062162e-01,-1.588526454103487140e-01,1.184858394304622031e-02,3.207396380640381572e-02,3.922744954020140895e-02,1.711930984216714080e-02
7.288286786160901309e-01,-1.099948209591643522e-01,-2.873835707014600338e-01,-3.626210012116810599e-01,-1.586280759173872568e-01,1.180867144807618008e-02,3.196966592656824702e-02,3.909582854404436425e-02,1.706174247502345587e-02
7.291913297207169853e-01,-1.098690440217151565e-01,-2.869537335203833361e-01,-3.619812139884017732e-01,-1.584033464752649945e-01,1.176880451132478189e-02,3.186552389766594828e-02,3.896443964716578279e-02,1.700425657725745943e-02
7.295539808253439507e-01,-1.097429673865975008e-01,-2.865237301957919147e-01,-3.613418663889977900e-01,-1.581784596628181827e-01,1.172898324206150811e-02,3.176153777981838289e-02,3.883328269011521172e-02,1.694685220640712586e-02
7.299166319299709160e-01,-1.096165942159923468e-01,-2.860935600727942951e-01,-3.607029583048733112e-01,-1.579534180125674592e-01,1.168920774839865562e-02,3.165770763339614824e-02,3.870235751348261033e-02,1.688952941908383742e-02
7.302792830345977704e-01,-1.094899276137588640e-01,-2.856632226503925676e-01,-3.600644896666402861e-01,-1.577282240174879835e-01,1.164947813731243009e-02,3.155403351897989594e-02,3.857166395788969027e-02,1.683228827098748326e-02
7.306419341392247357e-01,-1.093629706250567324e-01,-2.852327174680837629e-01,-3.594264604470374103e-01,-1.575028801312656768e-01,1.160979451466381818e-02,3.145051549732436058e-02,3.844120186397570471e-02,1.677512881692133639e-02
7.310045852438517011e-01,-1.092357262359795467e-01,-2.848020440642491380e-01,-3.587888706299284802e-01,-1.572773887620322331e-01,1.157015698522045888e-02,3.134715362935169836e-02,3.831097107238812249e-02,1.671805111080693074e-02
7.313672363484785555e-01,-1.091081973781526937e-01,-2.843712020436914845e-01,-3.581517202180466430e-01,-1.570517522775696229e-01,1.153056565267684963e-02,3.124394797613905261e-02,3.818097142377663289e-02,1.666105520569982623e-02
7.317298874531055208e-01,-1.089803869465237884e-01,-2.839401910777017424e-01,-3.575150092623995413e-01,-1.568259730253371842e-01,1.149102061967088861e-02,3.114089859889523915e-02,3.805120275878115521e-02,1.660414115380026701e-02
7.320925385577324862e-01,-1.088522977481598542e-01,-2.835090109375624223e-01,-3.568787378315685377e-01,-1.566000532852134253e-01,1.145152198780674535e-02,3.103800555892988200e-02,3.792166491802007044e-02,1.654730900647005676e-02
7.324551896623593406e-01,-1.087239325244078181e-01,-2.830776615274555041e-01,-3.562429060007825665e-01,-1.563739952852891690e-01,1.141206985768228321e-02,3.093526891761166908e-02,3.779235774208555831e-02,1.649055881425320891e-02
7.328178407669863059e-01,-1.085952939558338937e-01,-2.826461427200175347e-01,-3.556075138924319479e-01,-1.561478012136539029e-01,1.137266432891237411e-02,3.083268873634970042e-02,3.766328107153382732e-02,1.643389062689304403e-02
7.331804918716132713e-01,-1.084663846619675631e-01,-2.822144544470643890e-01,-3.549725616515444493e-01,-1.559214732134694970e-01,1.133330550015088090e-02,3.073026507658815909e-02,3.753443474687290227e-02,1.637730449334751093e-02
7.335431429762401256e-01,-1.083372072010566622e-01,-2.817825967067433268e-01,-3.543380494258130398e-01,-1.556950133789258839e-01,1.129399346911275082e-02,3.062799799978455084e-02,3.740581860855751728e-02,1.632080046180628408e-02
7.339057940808670910e-01,-1.082077640698468901e-01,-2.813505695690285968e-01,-3.537039774023256200e-01,-1.554684237621344334e-01,1.125472833259633099e-02,3.052588756738350284e-02,3.727743249698178829e-02,1.626437857970697287e-02
7.342684451854940564e-01,-1.080780577033679801e-01,-2.809183732552495982e-01,-3.530703457948729529e-01,-1.552417063705129330e-01,1.121551018650568388e-02,3.042393384077723972e-02,3.714927625246700060e-02,1.620803889375133089e-02
7.346310962901209107e-01,-1.079480904747458503e-01,-2.804860079894095914e-01,-3.524371548221418848e-01,-1.550148631624344020e-01,1.117633912587312484e-02,3.032213688127693985e-02,3.702134971525627982e-02,1.615178144992190923e-02
7.349937473947478761e-01,-1.078178647028642523e-01,-2.800534740280593571e-01,-3.518044047298116705e-01,-1.547878960576685170e-01,1.113721524488009429e-02,3.022049675010651804e-02,3.689365272550837460e-02,1.609560629349804373e-02
7.353563984993748415e-01,-1.076873826501796305e-01,-2.796207716933052367e-01,-3.511720957936501630e-01,-1.545608069362129910e-01,1.109813863687736379e-02,3.011901350838552816e-02,3.676618512328766464e-02,1.603951346907028785e-02
7.357190496040016958e-01,-1.075566464981043691e-01,-2.791879013725959702e-01,-3.505402282996206154e-01,-1.543335976145854271e-01,1.105910939440990504e-02,3.001768721710429411e-02,3.663894674855638911e-02,1.598350302055862038e-02
7.360817007086286612e-01,-1.074256583648549590e-01,-2.787548635655046070e-01,-3.499088025473551244e-01,-1.541062698609056980e-01,1.102012760924298007e-02,2.991651793709260154e-02,3.651193744117064988e-02,1.592757499123309550e-02
7.364443518132556266e-01,-1.072944203059347235e-01,-2.783216588542578585e-01,-3.492778188690144336e-01,-1.538788253989149535e-01,1.098119337238523396e-02,2.981550572898394869e-02,3.638515704087219582e-02,1.587172942373071827e-02
7.368070029178824809e-01,-1.071629343140421131e-01,-2.778882878154491642e-01,-3.486472776101863236e-01,-1.536512659042252871e-01,1.094230677411112129e-02,2.971465065320177956e-02,3.625860538727976312e-02,1.581596636007209788e-02
7.371696540225094463e-01,-1.070312023190025386e-01,-2.774547510892766411e-01,-3.480171791230564082e-01,-1.534235930029492767e-01,1.090346790398377674e-02,2.961395276994882586e-02,3.613228231988552253e-02,1.576028584167921132e-02
7.375323051271364116e-01,-1.068992261877133032e-01,-2.770210493797973239e-01,-3.473875237898322865e-01,-1.531958082761657458e-01,1.086467685087810775e-02,2.951341213918423634e-02,3.600618767804841802e-02,1.570468790939227866e-02
7.378949562317632660e-01,-1.067670077241040794e-01,-2.765871834678681473e-01,-3.467583120083448378e-01,-1.529679132571151179e-01,1.082593370300333202e-02,2.941302882059781965e-02,3.588032130098617323e-02,1.564917260348686057e-02
7.382576073363902314e-01,-1.066345486691566702e-01,-2.761531542589725774e-01,-3.461295441810523510e-01,-1.527399094290988746e-01,1.078723854792573711e-02,2.931280287357362901e-02,3.575468302777129459e-02,1.559373996369162185e-02
7.386202584410171967e-01,-1.065018507058539399e-01,-2.757189626531206805e-01,-3.455012207343703956e-01,-1.525117982331973820e-01,1.074859147259099590e-02,2.921273435716820188e-02,3.562927269732596436e-02,1.553839002920520684e-02
7.389829095456440511e-01,-1.063689154485547572e-01,-2.752846095999428311e-01,-3.448733421116574327e-01,-1.522835810583391680e-01,1.070999256334670413e-02,2.911282333010278833e-02,3.550409014841471311e-02,1.548312283871267070e-02
7.393455606502710165e-01,-1.062357444433055242e-01,-2.748500961108992779e-01,-3.442459087621734248e-01,-1.520552592394277536e-01,1.067144190596736042e-02,2.901306985074292299e-02,3.537913521964020092e-02,1.542793843040524138e-02
7.397082117548979818e-01,-1.061023391731747978e-01,-2.744154232594291365e-01,-3.436189211513285269e-01,-1.518268340636212965e-01,1.063293958567845809e-02,2.891347397707644262e-02,3.525440774943922051e-02,1.537283684199897138e-02
7.400708628595248362e-01,-1.059687010583161282e-01,-2.739805922318681031e-01,-3.429923797621372561e-01,-1.515983067706638820e-01,1.059448568717880068e-02,2.881403576668106759e-02,3.512990757607648007e-02,1.531781811075139110e-02
7.404335139641518015e-01,-1.058348314560462189e-01,-2.735456042518271680e-01,-3.423662850855488937e-01,-1.513696785510874054e-01,1.055608029466370557e-02,2.871475527669753447e-02,3.500563453764016231e-02,1.526288227347971649e-02
7.407961650687787669e-01,-1.057007316609430703e-01,-2.731104605671126340e-01,-3.417406376219123132e-01,-1.511409505465721725e-01,1.051772349184754152e-02,2.861563256381871589e-02,3.488158847203881585e-02,1.520802936657794646e-02
7.411588161734056213e-01,-1.055664029049521169e-01,-2.726751624848307021e-01,-3.411154378886795957e-01,-1.509121238515160890e-01,1.047941536198671031e-02,2.851666768427407739e-02,3.475776921699624822e-02,1.515325942603484854e-02
7.415214672780325866e-01,-1.054318463575127929e-01,-2.722397113708272531e-01,-3.404906864118113496e-01,-1.506831995114814582e-01,1.044115598790196220e-02,2.841786069380836111e-02,3.463417661004730697e-02,1.509857248745083425e-02
7.418841183826595520e-01,-1.052970631252454492e-01,-2.718041086684850338e-01,-3.398663837237039242e-01,-1.504541785225450568e-01,1.040294545200159959e-02,2.831921164765693888e-02,3.451081048853454902e-02,1.504396858605661080e-02
7.422467694872864064e-01,-1.051620542464304364e-01,-2.713683559078825525e-01,-3.392425303709618589e-01,-1.502250618283340611e-01,1.036478383630479172e-02,2.822072060051628029e-02,3.438767068960535411e-02,1.498944775673072272e-02
7.426094205919133717e-01,-1.050268206969771079e-01,-2.709324546242353193e-01,-3.386191269084881661e-01,-1.499958503237095453e-01,1.032667122246555547e-02,2.812238760652641112e-02,3.426475705020703977e-02,1.493501003401864757e-02
7.429720716965403371e-01,-1.048913633917465393e-01,-2.704964064062025386e-01,-3.379961738969068374e-01,-1.497665448553380241e-01,1.028860769179507084e-02,2.802421271926158752e-02,3.414206940708464089e-02,1.488065545214989349e-02
7.433347228011671914e-01,-1.047556831839329128e-01,-2.700602128981086647e-01,-3.373736719072990553e-01,-1.495371462221042336e-01,1.025059332528388545e-02,2.792619599170964584e-02,3.401960759677846724e-02,1.482638404505576268e-02
7.436973739057941568e-01,-1.046197808652837846e-01,-2.696238758026126003e-01,-3.367516215181165506e-01,-1.493076551746934655e-01,1.021262820362422996e-02,2.782833747625113041e-02,3.389737145561966258e-02,1.477219584638644889e-02
7.440600250104211222e-01,-1.044836571663374514e-01,-2.691873969149674029e-01,-3.361300233134787430e-01,-1.490780724154574521e-01,1.017471240723244463e-02,2.773063722463287029e-02,3.377536081972887239e-02,1.471809088952880096e-02
7.444226761150479765e-01,-1.043473127566738601e-01,-2.687507780501157129e-01,-3.355088778848740461e-01,-1.488483985989421665e-01,1.013684601627096171e-02,2.763309528794688497e-02,3.365357552501380134e-02,1.466406920762342025e-02
7.447853272196749419e-01,-1.042107482451792855e-01,-2.683140210620809096e-01,-3.348881858295289504e-01,-1.486186343317894565e-01,1.009902911067039888e-02,2.753571171661972627e-02,3.353201540716654883e-02,1.461013083358220221e-02
7.451479783243019073e-01,-1.040739641803258841e-01,-2.678771278570732939e-01,-3.342679477496106610e-01,-1.483887801728083211e-01,1.006126177015143064e-02,2.743848656039626910e-02,3.341068030166138847e-02,1.455627580010587785e-02
7.455106294289287616e-01,-1.039369610450788795e-01,-2.674401003927484588e-01,-3.336481642534292469e-01,-1.481588366290942371e-01,1.002354407424765892e-02,2.734141986832105964e-02,3.328957004375343587e-02,1.450250413970199936e-02
7.458732805335557270e-01,-1.037997392480178860e-01,-2.670029406972316277e-01,-3.330288359525446218e-01,-1.479288041483028948e-01,9.985876102331259219e-03,2.724451168871522277e-02,3.316868446847642815e-02,1.444881588470492417e-02
7.462359316381826924e-01,-1.036622991509266178e-01,-2.665656508497742383e-01,-3.324099634619577248e-01,-1.476986831409645706e-01,9.948257933634518935e-03,2.714776206915581191e-02,3.304802341064183580e-02,1.439521106729313438e-02
